super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,opeid,institution_name,superopeid_name,multi,longitude,latitude,city,full_opeid,region,fips,cz,cfips,county,zip,tier,tier_name,type,iclevel,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,sat_avg_2013,sat_avg_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
2836,Binghamton University,Union,NY,104400,65700,9.4252949,0.64435375,53.978477000000005,4.8192863,5.0876303,0.45423192,-2.876076,-6.1997514,1975.0,2836,BINGHAMTON UNIVERSITY,BINGHAMTON UNIVERSITY,0,-75.966889,42.087868,Vestal,283600.0,1,36,17900,36007,Broome,13850,3,Highly selective public,1,1,1,2,5457.4019,9477.0215,0,0,12997,12473.0,8620.0,4463.0,0.8076749435665914,0.7918753478018921,9059.0,67969.98958333331,1290.0,1190.0,10159.0,0.57130003,58400.0,3.4749458,140694569.0,67223128.0,0.16920269,0.053763442,0.052951917,0.018766483,15.744489999999999,17.273954,2.6990554,0.5847953,0.0,23.256860999999997,40.440845,0.0
10097,CUNY Medgar Evers College,New York,NY,35100,30900,30.484688000000002,0.13676974,16.55872,0.0028742009000000002,5.047874,0.00087619119,-4.0861491999999995,-7.623433099999999,284.0,10097,CUNY MEDGAR EVERS COLLEGE,CUNY MEDGAR EVERS COLLEGE,0,-73.957076,40.666256,Brooklyn,1009700.0,1,36,19400,36047,Kings,11225,5,Selective public,1,1,1,5,3780.05,6833.6748,0,0,6491,4614.0,6332.0,3282.0,,,7215.0,,,,7186.0,0.08590000099999999,35900.0,,,,0.011053316,0.87407887,0.050715215999999994,0.045513652,0.0,26.589596000000004,33.718689000000005,8.4778423,3.8535644999999996,7.899807000000001,19.460501,0.0
7109,SUNY College At Old Westbury,New York,NY,48400,39200,20.588210999999998,0.38401425,24.483013,0.0,5.0406141,0.0,-8.2117538,-17.49811,251.0,7109,SUNY COLLEGE AT OLD WESTBURY,SUNY COLLEGE AT OLD WESTBURY,0,-73.571907,40.799021,Old Westbury,710900.0,1,36,19400,36059,Nassau,11568,5,Selective public,1,1,1,4,3417.8015,6862.0713,0,0,4161,2995.0,7323.0,3921.0,0.3648960739030023,0.2253521126760563,8055.0,55851.32203389831,995.0,895.0,4495.0,0.41960001,42900.0,,28089725.0,11692971.0,0.080467448,0.29482472,0.15358931,0.014023372,3.9682538999999997,32.063492,0.0,6.5079365,0.0,11.428572,46.031746000000005,0.0
2004,Dillard University,New Orleans,LA,42600,36700,24.772984,0.15893224,20.298244,0.19254729,5.0284805,0.047699708,4.4289274,7.622314500000001,414.16666666666674,2004,DILLARD UNIVERSITY,DILLARD UNIVERSITY,0,-90.06464,29.996586999999998,New Orleans,200400.0,3,22,3300,22071,Orleans,70122,6,Selective private,2,1,0,3,5760.4487,10478.295,1,0,1183,1953.0,16252.0,9445.0,0.4566473988439306,0.3901869158878505,6288.0,53050.125,870.0,925.0,15295.0,0.64560002,34000.0,,15725514.0,8423371.0,0.00051203277,0.98873526,0.0025601638,0.0,7.8125,12.5,34.375,0.0,5.2083330000000005,23.4375,16.666666,0.0
2883,Utica College,Syracuse,NY,67500,47800,13.10263,0.49392343,38.360473999999996,2.9418235,5.0262307999999996,0.38545626,-3.7008684,-2.2971797,345.0,2883,UTICA COLLEGE,UTICA COLLEGE,0,-75.27291600000001,43.096213,Utica,288300.0,1,36,17700,36065,Oneida,13502,6,Selective private,2,1,0,4,4927.2363,6511.4004,0,0,2881,2188.0,33736.0,17104.0,0.4715447154471545,0.5562130177514792,7905.0,48543.61538461538,,,18883.0,0.14579999,44700.0,,23192585.0,9783355.0,0.019486692,0.082224332,0.0384981,0.020437263,3.02267,18.639797,32.997482,0.50377834,3.7783375,8.0604534,32.997482,0.0
34,University Of Houston System,Houston,TX,65700,45400,15.731335000000001,0.71148992,31.238102,1.1459768999999997,4.9141703,0.18027747,-2.307286,-3.2491651000000004,4619.333333333333,3652,UNIVERSITY OF HOUSTON,UNIVERSITY OF HOUSTON SYSTEM,1,-95.343537,29.720392999999998,Houston,365200.0,3,48,32000,48201,Harris,77204,5,Selective public,1,1,1,4,3399.0554,4772.9199,0,0,52934,50352.0,7410.5171,2424.2043,0.3755448198333737,0.3205867605764685,9356.1602,62711.95511044749,1069.7656,1035.0,9553.8428,0.31745845,46279.215,4566.0649,143212627.1527374,94194148.5368605,0.15962189,0.16194218,0.20890754,0.036640603,6.696954300000001,34.174656,1.6658254000000001,16.742386,2.6081103999999997,18.071682,19.787987,0.25239778
9797,Midland College,Midland,TX,58600,35900,18.844025,0.30878383,25.685894,0.46976459,4.840256200000001,0.088522561,-8.3010788,-9.067089999999999,768.6666666666665,9797,MIDLAND COLLEGE,MIDLAND COLLEGE,0,-102.106153,32.029646,Midland,979700.0,3,48,31401,48329,Midland,79705,7,Nonselective four-year public,1,1,1,999,2634.9836,3544.4226,0,0,5233,4842.0,4380.0,1080.0,,,6313.0,43546.25842696629,,,6556.0,,33500.0,809.3418,19744296.0,12782750.0,0.014663362,0.050185874000000005,0.27282116,0.008467575500000001,0.80000001,12.2,23.0,41.200001,4.4000001,6.0,3.8,8.6000004
1214,Imperial Valley College,Yuma,CA,34300,25800,35.884327,0.13814998,13.431496,0.0,4.8198018,0.0,-9.800499,-7.7659311,885.6666666666665,1214,IMPERIAL VALLEY COLLEGE,IMPERIAL VALLEY COLLEGE,0,-115.50356299999999,32.827209,Imperial,121400.0,4,6,38100,6025,Imperial,92251,9,Two-year (public and private not-for-profit),1,2,1,999,2013.4865,1986.1277,0,0,7701,6775.0,1327.0,,0.1726618705035971,0.4635568513119533,6030.0,,,,2916.0,,24500.0,106.67085,16589486.0,16933872.0,0.016531365,0.011365314,0.84339482,0.0019188192,2.1235521,27.799228999999997,21.814672,13.706563000000001,6.5637064,2.3166022,24.710424,0.96525097
1261,Pasadena City College,Los Angeles,CA,44600,29500,27.937715999999998,0.51477349,17.234070000000003,0.42361161,4.814806,0.11834741,-7.3442655,-7.6677561,3321.333333333334,1261,PASADENA CITY COLLEGE,PASADENA CITY COLLEGE,0,-118.118196,34.144552000000004,Pasadena,126100.0,4,6,38300,6037,Los Angeles,91106,9,Two-year (public and private not-for-profit),1,2,1,999,1821.2614,2982.3396,0,0,25268,22948.0,1152.0,286.0,0.3201844262295082,0.3967495219885277,8402.0,64554.657223796035,,,5718.0,,33500.0,,67218328.0,45895924.0,0.31793621,0.06283772,0.30956945,0.049721107,4.9389887,27.832657,14.410226999999999,35.735039,3.4282392999999995,4.2998257,6.507844,2.8471818
10387,El Paso Community College,El Paso,TX,29200,25700,40.920173999999996,0.06966594599999999,11.668072,0.17266117,4.7745953000000005,0.070653252,-10.199104,-7.957681200000001,2837.666666666667,10387,EL PASO COMMUNITY COLLEGE,EL PASO COMMUNITY COLLEGE,0,-106.373616,31.773359000000003,El Paso,1038700.0,3,48,30601,48141,El Paso,79925,9,Two-year (public and private not-for-profit),1,2,1,999,1933.9891,1849.4784,0,0,30468,18001.0,2094.0,1042.0,0.1021759697256386,0.0169985429820301,5811.0,42014.89531680442,,,3177.0,,25500.0,,59011137.0,29903022.0,0.0068329535,0.024887506,0.83345371,0.027109604,2.6859505,33.05785,33.471073,5.0619836,7.128099400000001,8.4710741,2.2727272999999997,7.8512397
5692,Reid State Technical College,Atmore,AL,34600,17500,34.119484,0.10840176,13.939926999999999,0.08667299199999999,4.7562313,0.029572379,2.2708378,5.4882712,105.0,5692,REID STATE TECHNICAL COLLEGE,REID STATE TECHNICAL COLLEGE,0,-86.96479699999999,31.460265000000003,Evergreen,569200.0,3,1,11002,1035,Conecuh,36401,9,Two-year (public and private not-for-profit),1,2,1,999,3795.6328,6976.9292,0,0,517,706.0,4320.0,1620.0,0.3428571428571429,0.4765100671140939,5875.0,45582.0,,,5081.0,,20100.0,,3293400.0,2646887.0,0.0,0.46600565,0.004249292,0.0,0.0,16.666666,27.235773,0.0,0.0,0.0,0.0,56.097561
36273,Lamar Institute Of Technology,Beaumont,TX,52600,34400,24.282091,0.15602395,19.470011,0.20055349,4.7277255,0.048698582000000004,-7.175525200000001,-3.9441895,437.33333333333326,36273,LAMAR INSTITUTE OF TECHNOLOGY,LAMAR INSTITUTE OF TECHNOLOGY,0,-94.077126,30.047884999999997,Beaumont,3627300.0,3,48,32100,48245,Jefferson,77705,9,Two-year (public and private not-for-profit),1,2,1,999,,4152.5962,0,0,2995,,4220.0,,0.1598694942903752,,5532.0,,,,9030.0,,48200.0,,11037171.0,,,,,,,,,,,,,
3596,Odessa College,Midland,TX,50900,34800,20.727978,0.10583673,22.722611999999998,1.1935855,4.709938,0.24740614,-4.472866099999999,-7.728005900000001,912.3333333333335,3596,ODESSA COLLEGE,ODESSA COLLEGE,0,-102.383477,31.866812,Odessa,359600.0,3,48,31401,48135,Ector,79764,9,Two-year (public and private not-for-profit),1,2,1,999,2224.887,3111.4021,0,0,5059,4568.0,3900.0,1000.0,0.2019230769230769,0.1525423728813559,5672.0,40953.372881355936,,,3603.0,,32000.0,139.87282,16155148.0,11134021.0,0.010945709,0.043345008,0.38507006,0.00065674254,2.0754716,19.622643,29.811321000000003,10.377358000000001,14.339622,6.4150944,2.4528303,14.905660000000001
2006,Grambling State University,Ruston,LA,34300,30500,34.357506,0.0,13.437594,0.23359163,4.6168222000000005,0.080256253,-9.4198704,-4.8968821,815.6666666666665,2006,GRAMBLING STATE UNIVERSITY,GRAMBLING STATE UNIVERSITY,0,-92.713245,32.523796999999995,Grambling,200600.0,3,22,4003,22061,Lincoln,71245,5,Selective public,1,1,1,5,3655.6011,4384.4639,1,0,4155,4716.0,6525.0,3278.0,0.3153846153846154,0.2933088909257562,5794.0,46558.065573770495,860.0,,13814.0,0.56370002,28300.0,379.32169,26176101.0,17841858.0,0.0020983913,0.94870597,0.0055957101,0.0041967826,2.9336736,17.729591,8.673469500000001,8.4183674,18.494898000000003,22.193878,20.280613,1.2755101999999998
62,Miami Dade Community College System,Miami,FL,37000,31300,31.510422,0.37243202,14.626253,0.17387097,4.6087937000000005,0.054787472000000004,-3.9628954,-3.5843372000000002,7259.333333333332,1506,MIAMI DADE COLLEGE,MIAMI DADE COMMUNITY COLLEGE SYSTEM,1,-80.19085600000001,25.777717000000003,Miami,150600.0,3,12,7000,12086,,33132,7,Nonselective four-year public,1,1,1,999,2293.4724,2349.3794,0,0,66298,46834.0,3486.0,1490.0,,,6822.0,56285.48270676692,,,14303.0,,30500.0,3921.7861,157990297.0,116169664.0,0.012149293,0.20796856,0.6304394,0.032390997000000005,0.77030814,6.7460318,15.406162,69.070961,4.9719887,1.8440709,0.023342671000000002,1.1671336
1116,Art Center College Of Design,Los Angeles,CA,84800,42800,14.908856,1.90461,30.677684999999997,2.0532672,4.5736918,0.30611867,-6.8695941,-1.4835708,109.5,1116,ART CENTER COLLEGE OF DESIGN,ART CENTER COLLEGE OF DESIGN,0,-118.185102,34.169031,Pasadena,111600.0,4,6,38300,6037,Los Angeles,91103,8,Nonselective four-year private not-for-profit,2,1,0,9,17697.496,18250.4,0,0,1767,1459.0,37830.0,19600.0,0.6435643564356436,0.8,6826.0,56915.87142857142,,,40082.0,0.1833,51700.0,,39988000.0,18507622.0,0.30191457,0.01472754,0.085419737,0.18630339,86.597939,0.0,0.0,0.0,0.0,6.1855669,7.216495,0.0
1286,Santa Monica College,Los Angeles,CA,51300,28800,22.690758,1.9464734000000001,19.325552,0.56361753,4.385114700000001,0.12788908,-2.5649261,-2.3187065,2886.666666666667,1286,SANTA MONICA COLLEGE,SANTA MONICA COLLEGE,0,-118.469765,34.017022,Santa Monica,128600.0,4,6,38300,6037,Los Angeles,90405,9,Two-year (public and private not-for-profit),1,2,1,999,1576.1931,2443.0107,0,0,29999,27868.0,1140.0,388.0,0.3021746186303149,0.3681592039800995,9704.0,64825.77477477478,,,6443.0,,31800.0,,73964498.0,45605964.0,0.14636859,0.10015071,0.23934262,0.10355964,6.3545150999999995,23.210701,3.6120400000000004,48.963211,1.7391304,11.906353999999999,0.26755852,3.9464881000000003
2655,New Mexico Junior College,Hobbs,NM,50000,31300,22.042317999999998,0.34722337,19.683868,0.0,4.3387809,0.0,-3.2822223,-3.8523715,352.33333333333326,2655,NEW MEXICO JUNIOR COLLEGE,NEW MEXICO JUNIOR COLLEGE,0,-103.182896,32.757808000000004,Hobbs,265500.0,4,35,30801,35025,Lea,88240,9,Two-year (public and private not-for-profit),1,2,1,999,2004.1688,2933.8159,0,0,2320,3200.0,1704.0,750.0,0.1844262295081967,0.1941489361702128,5788.0,40131.30434782609,,,9595.0,,28100.0,364.10626,8612345.0,6551617.0,0.0065624998,0.037812501,0.293125,0.003125,0.41666666,12.916667,36.25,8.333333,2.5,12.083333,16.666666,10.833333
2639,Stevens Institute Of Technology,Newark,NJ,96000,92100,6.867624799999999,1.2514296,62.47039399999999,3.2940544999999997,4.290232700000001,0.22622329999999996,-2.9419751,-9.3913946,293.0,2639,STEVENS INSTITUTE OF TECHNOLOGY,STEVENS INSTITUTE OF TECHNOLOGY,0,-74.025334,40.744776,Hoboken,263900.0,1,34,19600,34017,Hudson,7030,4,Highly selective private,2,1,0,2,7389.0278,10034.696,0,0,2691,4121.0,45366.0,22750.0,0.786127167630058,0.6479289940828402,9474.0,76095.60233918129,1340.0,,19400.0,0.61839998,82800.0,,63068500.0,33480170.0,0.21763602,0.047529705,0.10444027,0.071919948,0.0,0.0,0.0,2.4390244,0.0,97.560982,0.0,0.0
1988,"Union College of Barbourville, KY",London,KY,56400,36900,24.598879,0.15920325,17.389259,0.028272718,4.277563099999999,0.0069547715,-10.549081,-5.1116099,77.0,1988,UNION COLLEGE,"UNION COLLEGE OF BARBOURVILLE, KY",0,-96.651095,40.774778000000005,Lincoln,256300.0,3,21,4401,21121,Knox,40906,6,Selective private,2,1,0,5,4493.3291,4400.957,0,0,818,893.0,22980.0,11120.0,0.3417721518987342,0.3571428571428572,4540.0,35368.62222222221,,970.0,16073.0,0.25839999,32500.0,,5314116.0,3611951.5,0.0062695923,0.10188088,0.018808777,0.042319749000000004,8.510638199999999,33.333332,0.0,2.8368794999999998,0.70921987,8.510638199999999,46.099292999999996,0.0
1988,"Union College of Barbourville, KY",London,KY,56400,36900,24.598879,0.15920325,17.389259,0.028272718,4.277563099999999,0.0069547715,-10.549081,-5.1116099,77.0,1988,UNION COLLEGE,"UNION COLLEGE OF BARBOURVILLE, KY",0,-83.88847700000001,36.870875,Barbourville,198800.0,3,21,4401,21121,Knox,40906,6,Selective private,2,1,0,5,4493.3291,4400.957,0,0,818,893.0,22980.0,11120.0,0.3417721518987342,0.3571428571428572,4540.0,35368.62222222221,,970.0,16073.0,0.25839999,32500.0,,5314116.0,3611951.5,0.0062695923,0.10188088,0.018808777,0.042319749000000004,8.510638199999999,33.333332,0.0,2.8368794999999998,0.70921987,8.510638199999999,46.099292999999996,0.0
1988,"Union College of Barbourville, KY",London,KY,56400,36900,24.598879,0.15920325,17.389259,0.028272718,4.277563099999999,0.0069547715,-10.549081,-5.1116099,77.0,1988,UNION COLLEGE,"UNION COLLEGE OF BARBOURVILLE, KY",0,-73.928788,42.818096999999995,Schenectady,288900.0,3,21,4401,21121,Knox,40906,6,Selective private,2,1,0,5,4493.3291,4400.957,0,0,818,893.0,22980.0,11120.0,0.3417721518987342,0.3571428571428572,4540.0,35368.62222222221,,970.0,16073.0,0.25839999,32500.0,,5314116.0,3611951.5,0.0062695923,0.10188088,0.018808777,0.042319749000000004,8.510638199999999,33.333332,0.0,2.8368794999999998,0.70921987,8.510638199999999,46.099292999999996,0.0
1329,University Of The Pacific,Sacramento,CA,96500,59000,8.5527391,3.9641705000000003,49.739422,0.63644826,4.2540832,0.05443375599999999,-1.7470138,-3.5614431000000004,617.6666666666666,1329,UNIVERSITY OF THE PACIFIC,UNIVERSITY OF THE PACIFIC,0,-121.312301,37.981424,Stockton,132900.0,4,6,37400,6077,San Joaquin,95211,6,Selective private,2,1,0,3,15354.965,17879.205,0,0,3877,5609.0,41342.0,20725.0,0.6331058020477816,0.685785536159601,10089.0,63738.46961325968,1175.5,1120.0,21617.0,0.2735,66400.0,,117693339.0,86893624.0,0.25638539,0.030714517,0.09376010300000001,0.043970257,9.6947937,20.825853,4.488330400000001,12.567325,0.17953321,25.493714999999998,26.750448,0.0
7549,Coyne College,Chicago,IL,44200,31400,21.289908999999998,0.25655058,19.669069,0.0,4.1875267,0.0,11.588047999999999,9.473288499999999,149.33333333333331,7549,COYNE COLLEGE,COYNE COLLEGE,0,-87.627413,41.882558,Chicago,754900.0,2,17,24300,17031,Cook,60607,11,Two-year for-profit,3,2,0,999,5294.9111,4615.562,0,0,590,495.0,,,0.5620525059665871,,4358.0,,,,19822.0,,36400.0,,3832968.0,2821652.0,0.012121212,0.35151514,0.41818181,0.0,0.0,0.0,0.0,0.0,0.0,5.2192068,0.0,94.780792
7780,New Castle School Of Trades,Youngstown,PA,50400,28700,20.639191,0.0505221,20.282460999999998,0.011271513,4.186135299999999,0.002326349,-6.3898005,-12.733794999999999,82.5,7780,NEW CASTLE SCHOOL OF TRADES,NEW CASTLE SCHOOL OF TRADES,0,-80.40141700000001,41.035228000000004,New Castle,778000.0,1,42,16400,42073,Lawrence,16101,11,Two-year for-profit,3,2,0,999,3216.4092,3486.844,0,0,856,443.0,,,0.6722689075630253,0.5989583333333334,2913.0,22176.04761904762,,,9457.0,0.0,31100.0,,3002890.0,1362625.0,0.0,0.067720093,0.011286682,0.0,0.0,0.0,0.0,0.0,0.0,31.875,0.0,68.125
7678,Spartan College Of Aeronautics And Technology,Tulsa,OK,62100,49300,13.039255,0.24412684,31.817223,0.15892978,4.1487288,0.020723258999999997,5.0362668,10.536118,293.0,7678,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,0,-117.40833500000001,33.990127,Riverside,2596413.0,3,40,30402,40143,Tulsa,74115,10,Four-year for-profit,3,1,0,999,5429.6128,7508.9277,0,0,817,1653.0,16395.0,,0.4285714285714286,,4540.0,22948.102362204732,,,21536.0,0.0,37900.0,,8646654.0,9982030.0,0.019963702,0.095583789,0.15063521,0.11433757,0.0,0.0,0.0,0.0,0.0,13.057852,0.0,86.942154
7678,Spartan College Of Aeronautics And Technology,Tulsa,OK,62100,49300,13.039255,0.24412684,31.817223,0.15892978,4.1487288,0.020723258999999997,5.0362668,10.536118,293.0,7678,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,0,-105.119096,39.914821999999994,Broomfield,729700.0,3,40,30402,40143,Tulsa,74115,10,Four-year for-profit,3,1,0,999,5429.6128,7508.9277,0,0,817,1653.0,16395.0,,0.4285714285714286,,4540.0,22948.102362204732,,,21536.0,0.0,37900.0,,8646654.0,9982030.0,0.019963702,0.095583789,0.15063521,0.11433757,0.0,0.0,0.0,0.0,0.0,13.057852,0.0,86.942154
7678,Spartan College Of Aeronautics And Technology,Tulsa,OK,62100,49300,13.039255,0.24412684,31.817223,0.15892978,4.1487288,0.020723258999999997,5.0362668,10.536118,293.0,7678,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,0,-95.878902,36.176642,Tulsa,767800.0,3,40,30402,40143,Tulsa,74115,10,Four-year for-profit,3,1,0,999,5429.6128,7508.9277,0,0,817,1653.0,16395.0,,0.4285714285714286,,4540.0,22948.102362204732,,,21536.0,0.0,37900.0,,8646654.0,9982030.0,0.019963702,0.095583789,0.15063521,0.11433757,0.0,0.0,0.0,0.0,0.0,13.057852,0.0,86.942154
2989,Dickinson State University,Dickinson,ND,57800,40700,13.897127,0.096862167,29.488028999999997,0.0048389109,4.0979886,0.0006724696099999999,-7.2825379,-18.775146,343.0,2989,DICKINSON STATE UNIVERSITY,DICKINSON STATE UNIVERSITY,0,-102.799679,46.882917,Dickinson,298900.0,2,38,26410,38089,Stark,58601,5,Selective public,1,1,1,5,2710.4629,6482.0049,0,0,1449,2012.0,6050.0,2378.0,0.3789808917197453,0.2565789473684211,6315.0,40667.57746478873,885.0,,8757.0,0.51319999,37000.0,1920.7042,11663307.0,5772259.0,0.0019880715,0.0059642149,0.003976143,0.0099403579,2.6755853,35.451504,17.056856,7.357859599999999,0.0,14.046823999999999,23.411371,0.0
34244,"Fortis College of Houston, TX",Houston,TX,27900,23500,41.854,0.075852923,9.701019300000002,0.050275698,4.0602646,0.021042392000000004,-5.701925800000001,-8.2260895,69.5,34244,FORTIS COLLEGE,"FORTIS COLLEGE OF HOUSTON, TX",0,-95.64832,29.732861,Houston,3493304.0,3,48,32000,48201,Harris,77057,12,Less than two-year schools of any type,3,3,0,999,1641.75,4337.5029,0,0,715,85.0,,,0.6741405082212257,,,,,,19841.688000000002,,,,2205843.541258741,164187.0,0.023529412000000003,0.45882353,0.12941177,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
34244,"Fortis College of Houston, TX",Houston,TX,27900,23500,41.854,0.075852923,9.701019300000002,0.050275698,4.0602646,0.021042392000000004,-5.701925800000001,-8.2260895,69.5,34244,FORTIS COLLEGE,"FORTIS COLLEGE OF HOUSTON, TX",0,-88.20558100000001,30.68413,Mobile,2341000.0,3,48,32000,48201,Harris,77057,12,Less than two-year schools of any type,3,3,0,999,1641.75,4337.5029,0,0,715,85.0,,,0.6741405082212257,,,,,,19841.688000000002,,,,2205843.541258741,164187.0,0.023529412000000003,0.45882353,0.12941177,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
12,Los Angeles Community College District,Los Angeles,CA,41400,28400,28.322421999999996,0.38187557,14.326668,0.18814249,4.0576591,0.053286510999999995,-3.5732117,-2.8827007,8129.333333333332,1223,LOS ANGELES CITY COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT,1,-118.292169,34.087301000000004,Los Angeles,122300.0,4,6,38300,6037,Los Angeles,91754,9,Two-year (public and private not-for-profit),1,2,1,999,1561.5028,2089.4341,0,0,146681,125678.0,1220.0,332.0,0.2031388806633106,0.3033419023136247,6923.7769,66929.1798274718,,,7397.9053,,29660.077999999998,,294904125.0,157265840.0,0.11269275,0.15716355,0.44367352,0.014155222,1.6012396999999998,19.821796,8.6389465,42.084194000000004,8.1224174,7.089359299999999,2.2210742999999997,10.420971
12,Los Angeles Community College District,Los Angeles,CA,41400,28400,28.322421999999996,0.38187557,14.326668,0.18814249,4.0576591,0.053286510999999995,-3.5732117,-2.8827007,8129.333333333332,1224,LOS ANGELES HARBOR COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT,1,-118.28186000000001,33.784201,Wilmington,122400.0,4,6,38300,6037,Los Angeles,91754,9,Two-year (public and private not-for-profit),1,2,1,999,1561.5028,2089.4341,0,0,146681,125678.0,1220.0,332.0,0.2031388806633106,0.3033419023136247,6923.7769,66929.1798274718,,,7397.9053,,29660.077999999998,,294904125.0,157265840.0,0.11269275,0.15716355,0.44367352,0.014155222,1.6012396999999998,19.821796,8.6389465,42.084194000000004,8.1224174,7.089359299999999,2.2210742999999997,10.420971
12,Los Angeles Community College District,Los Angeles,CA,41400,28400,28.322421999999996,0.38187557,14.326668,0.18814249,4.0576591,0.053286510999999995,-3.5732117,-2.8827007,8129.333333333332,1226,LOS ANGELES PIERCE COLLEGE,LOS ANGELES COMMUNITY COLLEGE DISTRICT,1,-118.575071,34.183949,Woodland Hills,122600.0,4,6,38300,6037,Los Angeles,91754,9,Two-year (public and private not-for-profit),1,2,1,999,1561.5028,2089.4341,0,0,146681,125678.0,1220.0,332.0,0.2031388806633106,0.3033419023136247,6923.7769,66929.1798274718,,,7397.9053,,29660.077999999998,,294904125.0,157265840.0,0.11269275,0.15716355,0.44367352,0.014155222,1.6012396999999998,19.821796,8.6389465,42.084194000000004,8.1224174,7.089359299999999,2.2210742999999997,10.420971
